,ydID,Province ,1990sNdeposition,2000sNdeposition,Nitrogendeposition,latitudeN,longitudeE,altitude,MAT¡æ,MAPmm,Amfunalrichness,EcMfunalrichness,Speciesrichness,Amrelativerichness,EcMrelativerichness,aboveCMg_ha,belowgroundCMg_ha,Total_tree_C_Mg_ha,AMaboveC,AMbelowC,AMtotalC,ECMaboveC,ECMbelowC,ECMtotalC
2639,LXSDYF090731053,Liaoning,14.75,18.76,16.755,41.86368,120.296782,729,5.8,491,3,2,6,50,33.33333333,1.309868697,0.781301021,2.091169718,0.258224434,0.086907523,0.345131957,0.92603047,0.652436047,1.578466517
263,DXALYF100804214,Heilongjiang,11.25,14.34,12.795,50.502612,121.560058,730,-5,472,0,4,6,0,66.66666667,23.44606571,4.391968457,27.83803416,0,0,0,23.40565999,4.381753203,27.7874132
2370,CBSSYF100810127,Jilin,12.84,17.83,15.335,42.435944,127.425222,731,2.7,754,8,4,12,66.66666667,33.33333333,91.66927673,44.6505232,136.3197999,5.233253442,1.637441789,6.870695233,86.43602328,43.01308141,129.4491047
2967,LXSDYF100717098,Liaoning,14.75,18.76,16.755,40.931993,120.698437,731,8.3,586,2,2,4,50,50,44.30938799,27.86268607,72.17207406,0.081186866,0.029027751,0.110214617,44.22820113,27.83365832,72.06185944
2364,CBSSYF080628001,Jilin,12.84,17.83,15.335,42.441556,128.121167,732,2.5,688,10,7,18,55.55555556,38.88888889,206.2218535,18.88645669,225.1083102,0.712024995,0.278228796,0.990253791,203.7934025,18.11945181,221.9128543
2291,CBSSYF100808126,Jilin,12.84,17.83,15.335,42.697028,127.737583,732,2.6,707,5,5,10,50,50,266.2325953,104.5298116,370.762407,25.38750029,7.274792511,32.66229281,239.4898499,96.86579511,336.355645
1127,WDSSYF090812100,Heilongjiang,11.25,14.34,12.795,46.376669,131.243078,733,1.7,588,8,5,13,61.53846154,38.46153846,290.7606837,46.84389999,337.6045837,33.36522369,10.2129215,43.57814519,257.39546,36.63097849,294.0264385
2968,LXSDYF100717097,Liaoning,14.75,18.76,16.755,40.93175,120.700577,734,8.3,586,1,4,5,20,80,39.05798302,24.25988981,63.31787283,0.370646889,0.123937297,0.494584186,38.68733613,24.13595251,62.82328867
2369,CBSSYF100807125,Jilin,12.84,17.83,15.335,42.436833,127.41075,736,2.7,754,7,3,11,63.63636364,27.27272727,50.43703376,19.09961229,69.53664604,10.91517067,3.285683285,14.20085395,33.58895586,14.56873479,48.15769065
2794,LGSSYF090715002,Liaoning,14.75,18.76,16.755,41.329167,124.909444,736,4.6,1028,3,4,7,42.85714286,57.14285714,50.99911959,15.65912997,66.65824957,11.14822861,3.232580729,14.38080933,37.38696318,11.72875954,49.11572272
2886,LXSDYF100812132,Liaoning,14.75,18.76,16.755,41.092727,119.957885,737,7.4,582,1,3,4,25,75,27.07928364,4.612626268,31.69190991,5.209999251,0.556393992,5.766393244,21.86928439,4.056232275,25.92551666
2887,LXSDYF100812133,Liaoning,14.75,18.76,16.755,41.092727,119.957885,737,7.4,582,1,1,2,50,50,31.32155635,5.998345623,37.31990197,0.329417111,0.103017672,0.432434783,30.99213924,5.89532795,36.88746719
2085,LYLSYF100804041,Jilin,12.84,17.83,15.335,43.248336,130.311403,737,1.8,660,10,8,20,50,40,72.40118763,17.20279696,89.60398459,11.64257836,3.769504755,15.41208312,51.82521289,11.53483579,63.36004867
2751,LXSDYF110726176,Liaoning,14.75,18.76,16.755,41.520556,119.9145,738,6.5,519,0,3,4,0,75,6.482891569,4.142152789,10.62504436,0,0,0,5.338058762,3.714840815,9.052899578
260,DXALYF100801213,Heilongjiang,11.25,14.34,12.795,50.528067,121.590075,739,-5,472,1,2,5,20,40,22.5865248,5.155089871,27.74161467,0,0,0,14.04424399,3.259759253,17.30400324
2786,LGSSYF090831046,Liaoning,14.75,18.76,16.755,41.343889,124.905,741,4.8,986,11,5,17,64.70588235,29.41176471,66.67389874,18.53271996,85.2066187,7.811024989,2.456879318,10.26790431,58.14182122,15.8940886,74.03590983
136,DXALYF100728067,Heilongjiang,11.25,14.34,12.795,51.716237,124.921077,743,-4.8,536,1,4,8,12.5,50,23.82744602,4.695482693,28.52292871,0.024414382,0.003580325,0.027994706,21.3718595,4.140693347,25.51255284
143,DXALYF100813256,Heilongjiang,11.25,14.34,12.795,51.650013,122.681463,743,-6.3,530,0,2,3,0,66.66666667,18.24481079,3.098640262,21.34345105,0,0,0,17.90887751,3.020635902,20.92951341
166,DXALYF100822287,Heilongjiang,11.25,14.34,12.795,51.315527,120.205773,743,-4.8,460,0,4,5,0,80,43.4691263,10.45195485,53.92108115,0,0,0,43.46715834,10.45113178,53.91829012
2018,CBSSYF110730178,Jilin,12.84,17.83,15.335,43.368889,127.781111,744,1,725,4,5,9,44.44444444,55.55555556,50.60814569,13.82672754,64.43487323,12.97338217,3.801187154,16.77456932,37.63476352,10.02554039,47.66030391
167,DXALYF100822286,Heilongjiang,11.25,14.34,12.795,51.314758,120.205428,744,-4.8,460,0,4,4,0,100,21.98277313,4.134831505,26.11760464,0,0,0,21.98277313,4.134831505,26.11760464
2059,LYLSYF100803038,Jilin,12.84,17.83,15.335,43.303333,130.333639,745.6,1.6,678,12,4,18,66.66666667,22.22222222,44.16296305,12.23399076,56.39695381,16.33752017,5.090297029,21.42781719,14.54095943,3.959147373,18.50010681
2379,CBSSYF100810128,Jilin,12.84,17.83,15.335,42.421583,127.492972,747,2.7,754,8,4,13,61.53846154,30.76923077,56.12134964,17.6747617,73.79611134,18.95934974,5.51801142,24.47736117,34.09492312,11.50339629,45.5983194
2378,CBSSYF100810129,Jilin,12.84,17.83,15.335,42.421833,127.450972,747,2.7,754,9,5,15,60,33.33333333,59.59392948,23.3788632,82.97279268,13.94342277,4.114430907,18.05785368,39.12101236,17.76259464,56.883607
2423,CBSSYF110812209,Jilin,12.84,17.83,15.335,42.301389,128.790833,747,2,685,8,5,13,61.53846154,38.46153846,89.50787183,20.48505927,109.9929311,30.19124089,9.008612728,39.19985362,59.31663094,11.47644654,70.7930775
1126,WDSSYF090812099,Heilongjiang,11.25,14.34,12.795,46.376944,131.243636,747,1.7,588,6,3,9,66.66666667,33.33333333,115.7962948,25.28661186,141.0829067,53.90545807,16.00995469,69.91541278,61.89083678,9.276657167,71.16749394
227,DXALYF110720019,Heilongjiang,11.25,14.34,12.795,50.84317,120.041598,748,-4.5,221,0,2,3,0,66.66666667,88.79221059,26.56035273,115.3525633,0,0,0,88.79221061,26.56035273,115.3525633
2785,LGSSYF090831047,Liaoning,14.75,18.76,16.755,41.344722,124.848889,748,4.8,986,3,2,5,60,40,123.9566479,71.8797452,195.8363932,1.786723941,0.573444512,2.360168453,122.169924,71.30630067,193.4762247
3039,LXSDYF100723108,Liaoning,14.75,18.76,16.755,40.798998,119.945313,748,7.7,621,3,3,7,42.85714286,42.85714286,19.92307615,6.051712099,25.97478825,11.46825892,3.481818958,14.95007788,7.703594656,2.398384803,10.10197946
2746,LXSDYF110727180,Liaoning,14.75,18.76,16.755,41.522389,119.910944,748,6.5,519,0,1,2,0,50,27.8918071,5.51113999,33.40294709,0,0,0,26.79661023,5.1023935,31.89900373
938,WDSSYF090805068,Heilongjiang,11.25,14.34,12.795,46.9407,133.564181,748,1.1,658,5,3,8,62.5,37.5,28.3300853,7.626914171,35.95699947,7.164262833,2.255883293,9.420146128,21.16582246,5.371030878,26.53685334
2389,CBSSYF080730017,Jilin,12.84,17.83,15.335,42.391278,128.1,749,2.5,688,7,8,15,46.66666667,53.33333333,130.7024352,51.72771537,182.4301506,18.62176199,5.972953172,24.59471517,112.0806732,45.7547622,157.8354354
355,DXALYF100826298,Heilongjiang,11.25,14.34,12.795,49.663938,121.371008,749,-2.7,459,0,1,2,0,50,5.831002686,1.301762302,7.132764988,0,0,0,5.634908617,1.235406459,6.870315072
2371,CBSSYF110811208,Jilin,12.84,17.83,15.335,42.434722,128.841667,750,2,680,7,6,14,50,42.85714286,108.2031645,22.52162601,130.7247905,12.99801141,4.095652996,17.0936644,75.84235867,14.16830841,90.01066706
471,DXALYF110717015,Heilongjiang,11.25,14.34,12.795,48.802518,121.988425,750,-1.2,493,0,3,4,0,75,19.81620238,8.259200884,28.07540326,0,0,0,19.69154027,8.229585617,27.92112589
154,DXALYF100813253,Heilongjiang,11.25,14.34,12.795,51.59024,121.771663,751,-5.5,480,0,2,2,0,100,9.326340384,1.692601632,11.01894202,0,0,0,9.326340383,1.692601632,11.01894202
168,DXALYF100822288,Heilongjiang,11.25,14.34,12.795,51.294802,120.155438,753,-4.2,444,0,3,4,0,75,70.06602932,15.25104088,85.3170702,0,0,0,24.49308337,5.805623261,30.29870663
387,DXALYF100826299,Heilongjiang,11.25,14.34,12.795,49.54131,121.409195,755,-2.7,459,0,2,2,0,100,15.51976758,3.786836275,19.30660385,0,0,0,15.51976758,3.786836275,19.30660385
2815,CBSSYF110817215,Jilin,12.84,17.83,15.335,41.313139,126.0547,756,3.4,999,9,5,14,64.28571429,35.71428571,62.37495725,21.21973303,83.59469028,43.4428415,12.2897124,55.73255389,18.39424028,8.767618494,27.16185878
110,DXALYF100811245,Heilongjiang,11.25,14.34,12.795,52.225402,122.447258,757,-5.9,499,0,4,4,0,100,33.70271506,6.328668535,40.0313836,0,0,0,33.70271506,6.328668533,40.0313836
2390,CBSSYF090807072,Jilin,12.84,17.83,15.335,42.387972,128.102417,758,2.5,688,3,6,10,30,60,153.0499002,79.5022993,232.5521995,10.41796577,3.100527151,13.51849292,132.5403197,74.11670517,206.6570249
2493,CBSSYF110820230,Jilin,12.84,17.83,15.335,42.145278,126.619167,758,2.7,864,7,3,10,70,30,48.80385309,15.00424782,63.80810091,42.62035841,12.06153792,54.68189632,4.37772471,2.405665331,6.783390039
2381,CBSSYF090807073,Jilin,12.84,17.83,15.335,42.420472,128.071028,759,2.5,688,6,1,8,75,12.5,77.30322949,22.21537961,99.5186091,27.28212547,8.218673939,35.5007994,24.87345917,7.095741694,31.96920086
2349,CBSSYF100811131,Jilin,12.84,17.83,15.335,42.506194,127.673389,760,1.9,728,3,5,9,33.33333333,55.55555556,65.05717515,13.64308241,78.70025756,0.243689611,0.092437287,0.336126898,2.988323582,0.476177174,3.464500756
2017,CBSSYF110730177,Jilin,12.84,17.83,15.335,43.371111,127.920833,760,1.8,688,8,3,12,66.66666667,25,75.31713052,38.33203646,113.649167,3.650913597,1.175523831,4.826437428,68.15488139,36.40889364,104.563775
2690,LXSDYF120730203,Liaoning,14.75,18.76,16.755,41.705925,119.820102,760,5.9,500,0,1,1,0,100,9.163274764,1.744544956,10.90781972,0,0,0,9.163274761,1.744544956,10.90781972
264,DXALYF100804215,Heilongjiang,11.25,14.34,12.795,50.502027,121.560487,763,-5,472,1,2,4,25,50,39.86486546,6.84065637,46.70552183,0,0,0,36.25651317,6.059013478,42.31552665
2548,LXSDYF090817074,Liaoning,14.75,18.76,16.755,42.034,119.6253,763,6.3,440,2,2,6,33.33333333,33.33333333,14.42736361,8.072171495,22.49953511,2.577341399,0.85489332,3.432234719,9.493046961,6.550504083,16.04355105
1963,LYLSYF100811076,Jilin,12.84,17.83,15.335,43.559028,131.006194,763,1.9,682,0,4,6,0,66.66666667,39.58328435,7.640888802,47.22417315,0,0,0,35.12610289,6.576835833,41.70293872
2635,LXSDYF090731054,Liaoning,14.75,18.76,16.755,41.865947,120.293897,764,5.8,491,2,4,7,28.57142857,57.14285714,23.82988154,5.149076415,28.97895795,4.475069558,0.424330348,4.899399906,14.43013103,4.06100434,18.49113537
283,DXALYF100801211,Heilongjiang,11.25,14.34,12.795,50.36538,123.02942,767,-3.9,512,0,4,6,0,66.66666667,34.09158252,8.19742937,42.28901189,0,0,0,7.939883206,2.625900476,10.56578368
2678,LXSDYF090818076,Liaoning,14.75,18.76,16.755,41.7325,119.7949,767,5.9,500,0,1,1,0,100,24.23438958,4.614891544,28.84928113,0,0,0,24.23438958,4.614891543,28.84928113
937,WDSSYF090805065,Heilongjiang,11.25,14.34,12.795,46.940833,133.564444,768,1.1,658,2,1,3,66.66666667,33.33333333,14.16132744,4.214517761,18.3758452,6.871044517,2.316723943,9.187768456,7.290282928,1.897793818,9.188076744
2366,CBSSYF080715015,Jilin,12.84,17.83,15.335,42.438472,128.045778,769,2.5,688,5,5,12,41.66666667,41.66666667,77.24108896,20.95501139,98.19610035,0.746390871,0.264883401,1.011274272,74.93666511,20.17376432,95.11042944
2439,CBSSYF110812210,Jilin,12.84,17.83,15.335,42.266667,128.786944,770,2,685,3,2,5,60,40,69.29714406,11.47696309,80.77410715,3.809940321,1.117945933,4.927886254,65.48720372,10.35901716,75.84622089
2899,LGSSYF090808030,Liaoning,14.75,18.76,16.755,41.075,123.921944,770,4.9,939,6,2,9,66.66666667,22.22222222,51.70357479,20.60562216,72.30919696,10.01869632,3.022325851,13.04102218,39.32347377,17.0898166,56.41329039
2829,LXSDYF100810127,Liaoning,14.75,18.76,16.755,41.301122,119.633908,770,6.9,563,0,3,5,0,60,35.13588771,7.605799088,42.7416868,0,0,0,6.580361144,1.16941485,7.749775994
2353,CBSSYF110801189,Jilin,12.84,17.83,15.335,42.5025,128.549444,771,0.7,713,6,4,11,54.54545455,36.36363636,45.82090263,12.90141232,58.72231495,19.56579163,5.932767794,25.49855943,16.77481762,4.979077611,21.75389523
575,DXALYF110717014,Heilongjiang,11.25,14.34,12.795,48.309273,122.004292,771,-0.3,485,0,3,4,0,75,52.37934138,18.62345552,71.0027969,0,0,0,43.86149648,16.74096106,60.60245756
936,WDSSYF090805066,Heilongjiang,11.25,14.34,12.795,46.940847,133.56425,772,1.1,658,6,1,7,85.71428571,14.28571429,32.35118898,11.98211253,44.33330151,23.22421804,6.693607917,29.91782596,9.126970939,5.288504611,14.41547555
2010,LYLSYF100804042,Jilin,12.84,17.83,15.335,43.443056,130.646417,772.7,1.4,679,2,6,9,22.22222222,66.66666667,105.7360845,56.5710324,162.3071169,4.132558221,1.520090482,5.652648706,101.5994781,55.04907787,156.6485559
2024,LYLSYF100804040,Jilin,12.84,17.83,15.335,43.342278,130.561028,773.2,1.4,679,3,5,10,30,50,56.80575593,18.02076552,74.82652145,3.533550504,1.257068187,4.790618691,50.53836298,16.10865786,66.64702083
2384,CBSSYF080729016,Jilin,12.84,17.83,15.335,42.414806,128.080806,774,2.5,688,9,4,13,69.23076923,30.76923077,105.8592681,39.85864823,145.7179164,34.03585136,9.395302011,43.43115337,69.75725906,29.8555771,99.61283617
198,DXALYF110720020,Heilongjiang,11.25,14.34,12.795,51.048452,120.04711,775,-4.5,454,0,2,3,0,66.66666667,60.55877281,12.36766659,72.92643939,0,0,0,3.606999128,0.642966155,4.249965284
145,DXALYF100813254,Heilongjiang,11.25,14.34,12.795,51.621542,121.831258,777,-5.5,480,0,3,3,0,100,9.399015788,1.965443579,11.36445937,0,0,0,9.399015789,1.965443579,11.36445937
231,DXALYF110721023,Heilongjiang,11.25,14.34,12.795,50.803082,120.00057,777,-4.4,448,0,1,1,0,100,55.61664956,13.47919541,69.09584497,0,0,0,55.61664956,13.47919541,69.09584494
2404,CBSSYF110812201,Jilin,12.84,17.83,15.335,42.344167,128.965833,780,2,680,5,6,12,41.66666667,50,63.80152657,19.7199593,83.52148588,10.32759433,3.115449254,13.44304358,46.42180974,14.77556253,61.19737228
3019,LXSDYF090823084,Liaoning,14.75,18.76,16.755,40.8154,118.8549,780,7.2,652,1,1,3,33.33333333,33.33333333,10.26187188,1.975105412,12.2369773,0.171628896,0.053224224,0.22485312,10.05887507,1.909834769,11.96870984
935,WDSSYF090805067,Heilongjiang,11.25,14.34,12.795,46.940858,133.85,780,2.2,643,3,1,4,75,25,11.81291999,3.401536596,15.21445658,0.296716774,0.114971629,0.411688403,11.51620321,3.286564966,14.80276818
354,DXALYF100826297,Heilongjiang,11.25,14.34,12.795,49.671458,121.353707,783,-3.9,480,1,2,5,20,40,5.635191849,1.29723623,6.93242808,0.006950306,0.002734995,0.009685302,5.617803483,1.290503397,6.908306883
2020,CBSSYF110730169,Jilin,12.84,17.83,15.335,43.367222,127.837778,788,1.8,688,7,4,11,63.63636364,36.36363636,84.33947102,16.47979807,100.8192691,19.45024038,5.733079989,25.18332037,64.88923067,10.74671808,75.63594872
2435,CBSSYF110812211,Jilin,12.84,17.83,15.335,42.275278,128.789167,788,2,685,2,5,7,28.57142857,71.42857143,83.84372506,48.17451517,132.0182402,0.365145044,0.118757118,0.483902161,83.47858,48.05575806,131.5343381
2748,LXSDYF110727179,Liaoning,14.75,18.76,16.755,41.521583,119.909167,789,6.5,519,0,2,2,0,100,6.132368269,4.169695807,10.30206408,0,0,0,6.132368267,4.169695807,10.30206408
144,DXALYF100813255,Heilongjiang,11.25,14.34,12.795,51.622103,121.831755,790,-5.5,480,0,2,2,0,100,18.52922566,4.321837948,22.85106361,0,0,0,18.52922566,4.321837948,22.85106361
2803,LGSSYF090817040,Liaoning,14.75,18.76,16.755,41.322778,124.852222,790,4.6,1028,9,4,15,60,26.66666667,52.93295249,12.38296466,65.31591715,9.790962317,3.035204692,12.82616701,3.797821452,1.034730643,4.832552096
1945,LYLSYF100811075,Jilin,12.84,17.83,15.335,43.621953,130.613344,790,2,644,1,6,8,12.5,75,80.19268047,43.87747473,124.0701552,0,0,0,80.19259156,43.87744418,124.0700358
2552,LXSDYF110810190,Liaoning,14.75,18.76,16.755,42.03318,120.27501,792,5.6,468,1,0,2,50,0,0.772757415,0.296507168,1.069264583,0.107982374,0.042509897,0.15049227,0,0,0
2392,CBSSYF080730018,Jilin,12.84,17.83,15.335,42.384639,128.08575,793,2.5,688,8,3,11,72.72727273,27.27272727,92.43706073,31.88748259,124.3245433,28.72853171,8.362310844,37.09084255,63.708529,23.52517175,87.23370078
2634,LXSDYF090801057,Liaoning,14.75,18.76,16.755,41.869932,120.285952,793,5.8,491,4,1,7,57.14285714,14.28571429,11.84135212,3.023853979,14.8652061,1.932669417,0.647533604,2.580203021,1.918447046,0.364927492,2.283374538
2900,LGSSYF090808029,Liaoning,14.75,18.76,16.755,41.073056,123.921944,795,4.9,939,5,4,10,50,40,36.828971,11.3150382,48.1440092,5.9414038,1.805848192,7.747251994,27.92260212,8.64583615,36.56843827
2983,LGSSYF090901064,Liaoning,14.75,18.76,16.755,40.914722,124.7875,796,5.4,1080,6,6,13,46.15384615,46.15384615,117.8773572,26.48675743,144.3641146,9.817803489,2.868579072,12.68638256,82.01865494,17.59923351,99.61788844
1018,WDSSYF090802048,Heilongjiang,11.25,14.34,12.795,46.538614,133.420022,796,1.2,651,4,4,8,50,50,88.15203625,17.2867763,105.4388126,27.73239396,9.008451506,36.74084546,60.41964228,8.278324794,68.69796711
2499,CBSSYF100803115,Jilin,12.84,17.83,15.335,42.131278,127.543028,797,2.1,761,6,4,10,60,40,62.9910114,19.32997757,82.32098897,37.84838881,11.01260964,48.86099846,25.14262258,8.317367928,33.45999051
2685,LXSDYF120729200,Liaoning,14.75,18.76,16.755,41.712869,119.819011,799,5.9,500,2,3,6,33.33333333,50,12.28057513,6.34440167,18.6249768,0.105293042,0.039184092,0.144477134,11.89061017,6.200612644,18.09122281
2903,LXSDYF100811130,Liaoning,14.75,18.76,16.755,41.067742,119.994089,800,7.4,582,1,1,2,50,50,25.51420723,4.871768099,30.38597533,0.105882905,0.038827058,0.144709963,25.40832432,4.832941041,30.24126536
2494,CBSSYF100813135,Jilin,12.84,17.83,15.335,42.144972,127.021583,802,2.2,828,6,1,8,75,12.5,45.23995431,10.84313451,56.08308883,10.75922662,3.160473472,13.91970009,7.688050617,2.002764401,9.690815017
2363,CBSSYF100811130,Jilin,12.84,17.83,15.335,42.453917,127.609278,803,2.2,745,5,6,11,45.45454545,54.54545455,56.83224185,12.47838321,69.31062506,16.21056172,4.715748326,20.92631004,40.52156421,7.729312606,48.25087681
331,DXALYF100825293,Heilongjiang,11.25,14.34,12.795,49.936015,121.42218,803,-3.9,470,0,1,1,0,100,0.0872611,0.018567943,0.105829043,0,0,0,0.0872611,0.018567943,0.105829043
2772,CBSSYF090905095,Jilin,12.84,17.83,15.335,41.435056,128.177139,805,2.7,699,0,2,2,0,100,48.41250181,7.664425783,56.07692759,0,0,0,48.41250181,7.664425783,56.07692761
2585,CBSSYF110822235,Jilin,12.84,17.83,15.335,42.003611,126.225556,805,2.5,886,8,4,12,66.66666667,33.33333333,51.24385939,13.95045973,65.19431912,22.95774751,6.169489817,29.12723733,28.01272371,7.743320756,35.75604447
343,DXALYF100824289,Heilongjiang,11.25,14.34,12.795,49.750717,122.114657,805,-4,507,0,2,2,0,100,148.7942525,17.05384413,165.8480966,0,0,0,148.7942524,17.05384413,165.8480966
2554,LXSDYF110810189,Liaoning,14.75,18.76,16.755,42.03315,120.27452,805,5.6,468,0,1,2,0,50,19.65815462,5.727947322,25.38610194,0,0,0,5.710433661,1.086943061,6.797376722
1020,WDSSYF090802046,Heilongjiang,11.25,14.34,12.795,46.538433,133.420017,805,1.2,651,2,3,5,40,60,86.27176078,16.34870549,102.6204663,15.29270383,4.749615203,20.04231903,70.97905694,11.59909028,82.57814722
2027,HDLSYF080805037,Jilin,12.84,17.83,15.335,43.335806,126.561972,805.5,2.5,758,14,6,20,70,30,48.41689789,13.45933557,61.87623346,14.33954693,4.513318965,18.85286589,34.07735096,8.946016606,43.02336757
77,DXALYF100819274,Heilongjiang,11.25,14.34,12.795,52.839685,120.587952,806,-5.2,445,1,2,4,25,50,54.51512019,11.21119158,65.72631176,0.004742912,0.000725773,0.005468685,6.353806617,1.092588358,7.446394978
2481,LXSDYF090816070,Liaoning,14.75,18.76,16.755,42.1832,119.5243,807,6.2,422,0,6,8,0,75,5.52377155,1.898486719,7.422258269,0,0,0,5.255667841,1.819269944,7.074937783
2550,LXSDYF110811193,Liaoning,14.75,18.76,16.755,42.03336,120.28263,807,5.9,468,0,1,1,0,100,20.79593136,3.957324476,24.75325584,0,0,0,20.79593136,3.957324477,24.75325583
2403,CBSSYF090717058,Jilin,12.84,17.83,15.335,42.345556,128.094028,808,2.5,688,4,7,12,33.33333333,58.33333333,139.2945573,47.42643425,186.7209916,12.39370655,3.909640116,16.30334666,110.7560728,40.50345403,151.2595268
2611,CBSSYF100814138,Jilin,12.84,17.83,15.335,41.921472,126.684806,808,2,885,6,3,9,66.66666667,33.33333333,81.77136988,12.16582568,93.93719555,7.017453356,2.004835653,9.022289011,73.06370083,9.679410006,82.74311083
2345,CBSSYF110811200,Jilin,12.84,17.83,15.335,42.527778,128.758056,813,0.8,706,2,8,10,20,80,136.8145118,26.15296757,162.9674794,7.384096356,2.121651753,9.505748106,129.4304155,24.03131582,153.4617313
2589,CBSSYF110818227,Jilin,12.84,17.83,15.335,41.994444,126.226111,813,3.4,885,8,4,13,61.53846154,30.76923077,55.77247183,18.42279129,74.19526312,25.82248714,7.500616039,33.32310318,28.18542153,10.56170754,38.74712907
2438,CBSSYF100729106,Jilin,12.84,17.83,15.335,42.267611,126.700056,814,2.3,846,12,3,17,70.58823529,17.64705882,46.0911416,11.75202129,57.8431629,11.93707963,3.467358167,15.40443779,13.26991211,3.44286217,16.71277428
334,DXALYF100825294,Heilongjiang,11.25,14.34,12.795,49.93108,121.415665,815,-3.9,470,0,2,3,0,66.66666667,18.44339323,4.589679039,23.03307227,0,0,0,18.37608842,4.566306886,22.94239531
1784,ZGCLYF090725161,Heilongjiang,11.25,14.34,12.795,44.067833,128.01425,815.5,-1.1,757,8,5,13,61.53846154,38.46153846,88.13306008,14.05613003,102.1891901,18.02878819,5.402639939,23.43142813,70.10427189,8.653490089,78.757762
